date,File Index,Sample #,Datetime Raw,Datetime Corr,11.5,15.4,20.5,27.4,36.5,48.7,64.9,86.6,115.5,154.0,205.4,273.8,365.2,Total Conc,Median (nm),Mean (nm),Geo Mean (nm),Mode (nm),GSD,Particle Density (g/cc),Firmware Version,timecorr,keep,Total Conc filtered,Median filtered,Mean filtered,Geo Mean filtered,GSD filtered,Mode filtered
2023-07-13 23:00:00,2,2054.5,2023-07-13T22:29:46Z,2023-07-13T22:29:54Z,991.1749466666666,1796.40771,1624.2574216666667,1884.102385,1707.803615,1245.0062866666667,771.4286083333334,540.6915116666667,384.943695,173.632335,9.808946666666667,1.7500066666666667,1.104565,11132.112038333333,31.063593333333333,39.05052333333333,31.478293333333333,29.075785,1.8924633333333334,1.2,1.4,-8.279869261690335,1,11132.112038333333,31.063593333333333,39.05052333333333,31.478293333333333,1.8924633333333334,29.075785
2023-07-14,2,2114.5,2023-07-13T23:29:46Z,2023-07-13T23:29:54Z,2527.4096433333334,3435.351548333333,1721.154495,1706.4966433333334,1622.23673,1193.4801883333334,748.7526799999999,532.5336033333333,387.32601666666665,187.77863333333332,20.902283333333333,0.7268166666666667,3.037255,14087.186533333334,24.411576666666665,33.811205,26.56656,17.173488333333335,1.9196283333333333,1.2,1.4,-8.492563365118313,1,14087.186533333334,24.411576666666665,33.811205,26.56656,1.9196283333333333,17.173488333333335
2023-07-14 01:00:00,2,2174.5,2023-07-14T00:29:46Z,2023-07-14T00:29:54Z,1176.28422,1711.3704466666666,1215.9025716666667,1593.1726583333334,1661.7218016666666,1325.3253416666666,880.905055,593.4348833333333,373.40346666666665,148.0214,6.198316666666667,0,0,10685.740148333332,31.519305,39.341251666666665,31.878911666666667,26.250838333333334,1.89074,1.2,1.4,-8.705257468546291,1,10685.740148333332,31.519305,39.341251666666665,31.878911666666667,1.89074,26.250838333333334
2023-07-14 02:00:00,2,2234.5,2023-07-14T01:29:46Z,2023-07-14T01:29:54Z,875.79111,1485.601155,1075.5679683333333,1485.736595,1728.9275383333334,1582.7522983333333,1172.0023216666666,747.3957316666666,363.3042483333333,71.71249833333333,1.324895,0,1.0920366666666665,10591.208386666667,37.212151666666664,43.505518333333335,36.982735,33.46650833333334,1.7752083333333333,1.2,1.4,-8.91795157197427,1,10591.208386666667,37.212151666666664,43.505518333333335,36.982735,1.7752083333333333,33.46650833333334
2023-07-14 03:00:00,2,2294.5,2023-07-14T02:29:46Z,2023-07-14T02:29:55Z,979.8493316666667,1171.291295,790.071975,1574.5388183333334,2121.7817233333335,2070.26389,1585.5878966666667,1020.9820133333333,488.73590333333334,76.43476,0,0,0,11879.537593333333,39.405746666666666,44.847295,37.392556666666664,36.57510166666667,1.85875,1.2,1.4,-9.130672262165175,1,11879.537593333333,39.405746666666666,44.847295,37.392556666666664,1.85875,36.57510166666667
2023-07-14 04:00:00,2,2354.5,2023-07-14T03:29:47Z,2023-07-14T03:29:56Z,2949.9700216666665,3840.0596466666666,2220.7319,2389.065805,2366.24912,1987.1250716666666,1587.489445,1232.0018883333332,883.7634416666667,357.49695,24.096031666666665,0,0,19838.049323333333,31.40656166666667,40.38417666666667,31.116161666666667,22.984418333333334,2.0473233333333334,1.2,1.4,-9.343398860525623,1,19838.049323333333,31.40656166666667,40.38417666666667,31.116161666666667,2.0473233333333334,22.984418333333334
2023-07-14 05:00:00,2,2414.5,2023-07-14T04:29:47Z,2023-07-14T04:29:56Z,5274.591416666667,6464.351131666666,2713.9368766666666,2546.7290033333334,2434.2484816666665,1771.885965,1150.6254566666667,962.3205316666666,791.4745183333333,397.88501,28.163763333333332,0,0,24536.212166666668,20.978838333333332,32.86275833333333,24.767261666666666,14.24385,2.0103683333333335,1.2,1.4,-9.556092963953601,1,24536.212166666668,20.978838333333332,32.86275833333333,24.767261666666666,2.0103683333333335,14.24385
2023-07-14 06:00:00,2,2474.5,2023-07-14T05:29:47Z,2023-07-14T05:29:56Z,4126.460828333334,5295.164291666667,2539.6857966666666,2454.544195,2141.5537783333334,1330.66262,678.97195,572.9977383333334,572.0499666666667,363.70879333333335,63.28129333333333,1.91838,4.636775,20145.63641,21.646588333333334,31.985675,24.538725,16.413346666666666,1.9368666666666667,1.2,1.4,-9.768787067381579,1,20145.63641,21.646588333333334,31.985675,24.538725,1.9368666666666667,16.413346666666666
2023-07-14 07:00:00,2,2534.5,2023-07-14T06:29:47Z,2023-07-14T06:29:56Z,2815.6219716666665,3885.896421666667,2230.393376666667,2350.4524816666667,2014.1276533333335,1217.2212,723.8964166666667,546.4459816666666,527.97361,350.9722816666667,79.03737666666666,0,0,16742.03875666667,25.58984,35.29015166666667,27.543515,18.89283,1.9368583333333333,1.2,1.4,-9.981481170809557,1,16742.03875666667,25.58984,35.29015166666667,27.543515,1.9368583333333333,18.89283
2023-07-14 08:00:00,2,2594.5,2023-07-14T07:29:47Z,2023-07-14T07:29:57Z,2512.681455,2995.466265,1570.344835,2018.9231,2058.3037733333335,1475.3702333333333,834.8756683333334,555.830655,442.8675616666667,267.8737433333333,55.72859833333333,7.315641666666666,9.53068,14805.112219999999,27.461538333333333,36.93606,28.879788333333334,22.556201666666666,1.9479533333333334,1.2,1.4,-10.194175274237535,1,14805.112219999999,27.461538333333333,36.93606,28.879788333333334,1.9479533333333334,22.556201666666666
2023-07-14 09:00:00,2,2654.5,2023-07-14T08:29:47Z,2023-07-14T08:29:57Z,1678.2442833333332,2058.5867,1133.9946933333333,1621.0529933333332,1817.0131033333332,1479.1957083333334,968.826635,631.4864383333334,419.287425,221.16474166666666,43.217083333333335,6.559993333333333,11.308783333333333,12089.938576666667,32.77356833333334,41.58665,33.315885,29.434795,1.9166883333333333,1.2,1.4,-10.406869377665515,1,12089.938576666667,32.77356833333334,41.58665,33.315885,1.9166883333333333,29.434795
